User,Gesture Type,Random Iteration,Number Of Training Examples,Total Size Of Training Set,Training Set Contents,Candidate,Recognizer Result Gesture Type,Result,Recognizer Result Score,Recognizer Result Best Match,Recognizer Result N Best Sorted
11,asterisk~,1,1,16,"['arrowhead~10', 'asterisk~09', 'D~01', 'exclamation_point~04', 'five_point_star~08', 'H~05', 'half_note~01', 'I~04', 'line~09', 'N~02', 'null~04', 'P~10', 'pitchfork~09', 'six_point_star~05', 'T~01', 'X~10']",['asterisk~07'],X~,0,2.005355785534916,X~10,"[['X~10', 2.005355785534916], ['pitchfork~09', 2.1189129497796246], ['asterisk~09', 2.121889918356493], ['arrowhead~10', 2.3017918379039424], ['five_point_star~08', 2.3106550561436894], ['six_point_star~05', 2.8703569396347657], ['line~09', 3.003963099257359], ['T~01', 3.0697620532989003], ['exclamation_point~04', 3.1953439955916543], ['half_note~01', 3.3719691327552526], ['null~04', 3.5259354458018457], ['P~10', 3.840318627022306], ['H~05', 3.9900092289925584], ['I~04', 4.302544933321777], ['D~01', 4.526037922184999], ['N~02', 4.6806876222280405]]"
11,D~,1,1,16,"['arrowhead~10', 'asterisk~09', 'D~01', 'exclamation_point~04', 'five_point_star~08', 'H~05', 'half_note~01', 'I~04', 'line~09', 'N~02', 'null~04', 'P~10', 'pitchfork~09', 'six_point_star~05', 'T~01', 'X~10']",['D~09'],D~,1,0.8493071176708873,D~01,"[['D~01', 0.8493071176708873], ['H~05', 1.4569615804320273], ['P~10', 1.8098392130333694], ['N~02', 1.8468044315467205], ['null~04', 2.9639298919459995], ['six_point_star~05', 3.0015804401141764], ['I~04', 3.2378622412313547], ['five_point_star~08', 3.5725007627599283], ['line~09', 3.85811701373096], ['exclamation_point~04', 4.015334306231221], ['pitchfork~09', 4.096896349559885], ['arrowhead~10', 4.247690675748684], ['T~01', 4.310826510464934], ['X~10', 4.4347585929852], ['asterisk~09', 5.104017225020006], ['half_note~01', 6.393893780394347]]"
11,exclamation_point~,1,1,16,"['arrowhead~10', 'asterisk~09', 'D~01', 'exclamation_point~04', 'five_point_star~08', 'H~05', 'half_note~01', 'I~04', 'line~09', 'N~02', 'null~04', 'P~10', 'pitchfork~09', 'six_point_star~05', 'T~01', 'X~10']",['exclamation_point~03'],exclamation_point~,1,0.49642119649980165,exclamation_point~04,"[['exclamation_point~04', 0.49642119649980165], ['pitchfork~09', 2.5692611556906453], ['T~01', 2.7710276476380877], ['I~04', 3.2117515734368647], ['half_note~01', 3.428629903581972], ['arrowhead~10', 3.5933327643268234], ['X~10', 3.8111812092718633], ['five_point_star~08', 3.89341453959202], ['asterisk~09', 4.02376894892634], ['line~09', 4.085112529191537], ['H~05', 4.387788705726725], ['six_point_star~05', 4.484200217845227], ['D~01', 5.082295623132087], ['P~10', 5.2006009503288535], ['N~02', 5.653287557923722], ['null~04', 6.188867500028072]]"
11,five_point_star~,1,1,16,"['arrowhead~10', 'asterisk~09', 'D~01', 'exclamation_point~04', 'five_point_star~08', 'H~05', 'half_note~01', 'I~04', 'line~09', 'N~02', 'null~04', 'P~10', 'pitchfork~09', 'six_point_star~05', 'T~01', 'X~10']",['five_point_star~03'],five_point_star~,1,0.653002990225911,five_point_star~08,"[['five_point_star~08', 0.653002990225911], ['six_point_star~05', 1.2322088036687313], ['null~04', 2.5760154211824258], ['arrowhead~10', 2.92144559522329], ['X~10', 3.0275220690898266], ['pitchfork~09', 3.2077176210218923], ['H~05', 3.2163902199307457], ['T~01', 3.300768696033318], ['asterisk~09', 3.4029234467005445], ['half_note~01', 3.6067082516706743], ['line~09', 3.609427934176358], ['P~10', 3.631394911080365], ['exclamation_point~04', 3.8357607163210585], ['D~01', 3.9994982779467096], ['N~02', 4.379043021423605], ['I~04', 5.4317308404654225]]"
11,H~,1,1,16,"['arrowhead~10', 'asterisk~09', 'D~01', 'exclamation_point~04', 'five_point_star~08', 'H~05', 'half_note~01', 'I~04', 'line~09', 'N~02', 'null~04', 'P~10', 'pitchfork~09', 'six_point_star~05', 'T~01', 'X~10']",['H~01'],H~,1,0.7431169649683683,H~05,"[['H~05', 0.7431169649683683], ['D~01', 1.9412546830955195], ['P~10', 2.6470967835960106], ['N~02', 2.72072009360903], ['six_point_star~05', 2.8728883025434153], ['null~04', 3.173657797581669], ['I~04', 3.2489753889549715], ['five_point_star~08', 3.302566467535116], ['T~01', 3.4567724730271174], ['asterisk~09', 3.7842802732999465], ['arrowhead~10', 4.1059603359884616], ['line~09', 4.121566873196136], ['pitchfork~09', 4.203841440419333], ['X~10', 4.459172984180354], ['exclamation_point~04', 4.730764636088504], ['half_note~01', 5.256123135683611]]"
11,half_note~,1,1,16,"['arrowhead~10', 'asterisk~09', 'D~01', 'exclamation_point~04', 'five_point_star~08', 'H~05', 'half_note~01', 'I~04', 'line~09', 'N~02', 'null~04', 'P~10', 'pitchfork~09', 'six_point_star~05', 'T~01', 'X~10']",['half_note~09'],half_note~,1,0.579236377115483,half_note~01,"[['half_note~01', 0.579236377115483], ['exclamation_point~04', 2.827057155036793], ['asterisk~09', 3.2622104476608276], ['I~04', 3.8501260592524984], ['T~01', 3.985192732127802], ['five_point_star~08', 4.0312841091563705], ['six_point_star~05', 4.341644264954173], ['pitchfork~09', 4.408067143025064], ['X~10', 4.413586691785756], ['H~05', 5.072985502853775], ['arrowhead~10', 5.265544335486616], ['null~04', 6.159987927065141], ['line~09', 6.649591865615343], ['P~10', 7.362472131591805], ['D~01', 7.491072131493981], ['N~02', 8.151338454181376]]"
11,I~,1,1,16,"['arrowhead~10', 'asterisk~09', 'D~01', 'exclamation_point~04', 'five_point_star~08', 'H~05', 'half_note~01', 'I~04', 'line~09', 'N~02', 'null~04', 'P~10', 'pitchfork~09', 'six_point_star~05', 'T~01', 'X~10']",['I~09'],I~,1,0.4785312820992735,I~04,"[['I~04', 0.4785312820992735], ['exclamation_point~04', 2.6120392534226524], ['T~01', 2.8903972070707993], ['asterisk~09', 3.7983267039025352], ['H~05', 3.8510989023777893], ['X~10', 3.865329671567743], ['D~01', 3.944423773977284], ['half_note~01', 4.006640492191862], ['N~02', 4.277156049296363], ['arrowhead~10', 5.147598933502918], ['six_point_star~05', 5.167265546021211], ['line~09', 5.540696989049305], ['pitchfork~09', 5.64397422235249], ['P~10', 5.7335645103314565], ['five_point_star~08', 5.923155308637102], ['null~04', 6.254861048369084]]"
11,line~,1,1,16,"['arrowhead~10', 'asterisk~09', 'D~01', 'exclamation_point~04', 'five_point_star~08', 'H~05', 'half_note~01', 'I~04', 'line~09', 'N~02', 'null~04', 'P~10', 'pitchfork~09', 'six_point_star~05', 'T~01', 'X~10']",['line~03'],line~,1,0.14162605650194732,line~09,"[['line~09', 0.14162605650194732], ['arrowhead~10', 0.8183110236955026], ['X~10', 3.3282156827499003], ['five_point_star~08', 3.430134497727202], ['T~01', 3.520027951839821], ['N~02', 3.548455151944108], ['P~10', 3.7207978326862308], ['H~05', 3.895011413303855], ['D~01', 3.974937821874459], ['six_point_star~05', 4.262580830592838], ['null~04', 4.375250159944343], ['pitchfork~09', 4.6032276745806575], ['exclamation_point~04', 4.821832360888261], ['asterisk~09', 5.026550975064357], ['I~04', 5.3884214588512185], ['half_note~01', 6.165107088192666]]"
11,N~,1,1,16,"['arrowhead~10', 'asterisk~09', 'D~01', 'exclamation_point~04', 'five_point_star~08', 'H~05', 'half_note~01', 'I~04', 'line~09', 'N~02', 'null~04', 'P~10', 'pitchfork~09', 'six_point_star~05', 'T~01', 'X~10']",['N~06'],D~,0,0.8373832137459317,D~01,"[['D~01', 0.8373832137459317], ['N~02', 0.976429028763687], ['P~10', 1.4039445568910067], ['H~05', 2.5591313546513055], ['null~04', 2.7987584917491457], ['six_point_star~05', 3.196164964049383], ['line~09', 3.617952881758646], ['T~01', 3.8111348508826497], ['X~10', 3.8823108507508124], ['five_point_star~08', 3.9309941505393886], ['I~04', 4.008510224212986], ['arrowhead~10', 4.017136649656811], ['pitchfork~09', 4.445837843738317], ['exclamation_point~04', 4.713617302453284], ['asterisk~09', 5.483423590937343], ['half_note~01', 6.907550507163771]]"
11,null~,1,1,16,"['arrowhead~10', 'asterisk~09', 'D~01', 'exclamation_point~04', 'five_point_star~08', 'H~05', 'half_note~01', 'I~04', 'line~09', 'N~02', 'null~04', 'P~10', 'pitchfork~09', 'six_point_star~05', 'T~01', 'X~10']",['null~08'],null~,1,0.8397210753723454,null~04,"[['null~04', 0.8397210753723454], ['six_point_star~05', 2.101892675174669], ['P~10', 2.715353719957777], ['D~01', 2.734907160775001], ['five_point_star~08', 2.925949219013763], ['N~02', 3.2855300487287407], ['H~05', 3.464786110407781], ['X~10', 3.5060122867094603], ['pitchfork~09', 4.160903225388521], ['arrowhead~10', 4.278175614515012], ['asterisk~09', 4.371405356103634], ['line~09', 4.583702137046819], ['T~01', 4.8379966432277115], ['I~04', 5.519012475468459], ['exclamation_point~04', 6.503451983075142], ['half_note~01', 6.558360799527646]]"
11,P~,1,1,16,"['arrowhead~10', 'asterisk~09', 'D~01', 'exclamation_point~04', 'five_point_star~08', 'H~05', 'half_note~01', 'I~04', 'line~09', 'N~02', 'null~04', 'P~10', 'pitchfork~09', 'six_point_star~05', 'T~01', 'X~10']",['P~07'],P~,1,0.5644435846098903,P~10,"[['P~10', 0.5644435846098903], ['D~01', 1.4032300709626053], ['N~02', 2.387337907950221], ['H~05', 2.4065204358889214], ['null~04', 2.8325707562060756], ['six_point_star~05', 3.0014807493024547], ['five_point_star~08', 3.5757396692424024], ['line~09', 3.7817975625890403], ['pitchfork~09', 3.7938383097307953], ['X~10', 4.133399448552476], ['arrowhead~10', 4.235478514890563], ['T~01', 4.3287379073861985], ['asterisk~09', 4.65290124995105], ['exclamation_point~04', 5.426790015650243], ['I~04', 5.746004317529123], ['half_note~01', 7.190364194372959]]"
11,pitchfork~,1,1,16,"['arrowhead~10', 'asterisk~09', 'D~01', 'exclamation_point~04', 'five_point_star~08', 'H~05', 'half_note~01', 'I~04', 'line~09', 'N~02', 'null~04', 'P~10', 'pitchfork~09', 'six_point_star~05', 'T~01', 'X~10']",['pitchfork~10'],pitchfork~,1,0.5971941462051786,pitchfork~09,"[['pitchfork~09', 0.5971941462051786], ['H~05', 2.840792746222691], ['exclamation_point~04', 2.9596762017173095], ['five_point_star~08', 3.3397874403208925], ['X~10', 3.343495827802717], ['six_point_star~05', 3.355361433670448], ['asterisk~09', 3.366665903671654], ['P~10', 3.4058362988903412], ['null~04', 3.5696155737246382], ['D~01', 3.6860649945654607], ['T~01', 3.881711027409552], ['arrowhead~10', 3.9683132807972448], ['line~09', 4.325105368904085], ['N~02', 4.380502806183224], ['I~04', 4.500552449307714], ['half_note~01', 4.505207477578678]]"
11,six_point_star~,1,1,16,"['arrowhead~10', 'asterisk~09', 'D~01', 'exclamation_point~04', 'five_point_star~08', 'H~05', 'half_note~01', 'I~04', 'line~09', 'N~02', 'null~04', 'P~10', 'pitchfork~09', 'six_point_star~05', 'T~01', 'X~10']",['six_point_star~07'],six_point_star~,1,0.8266722438920712,six_point_star~05,"[['six_point_star~05', 0.8266722438920712], ['five_point_star~08', 1.6486049851122937], ['null~04', 1.7732503116671035], ['H~05', 3.153076768101627], ['asterisk~09', 3.26155920892759], ['X~10', 3.361314901571627], ['P~10', 3.370814733477163], ['D~01', 3.697433034262008], ['pitchfork~09', 3.9390560129100844], ['T~01', 3.944611380356131], ['N~02', 4.161465416108353], ['arrowhead~10', 4.174190338659481], ['half_note~01', 4.391325973580366], ['exclamation_point~04', 4.664533544486491], ['line~09', 4.76172910993277], ['I~04', 4.887921467435595]]"
11,T~,1,1,16,"['arrowhead~10', 'asterisk~09', 'D~01', 'exclamation_point~04', 'five_point_star~08', 'H~05', 'half_note~01', 'I~04', 'line~09', 'N~02', 'null~04', 'P~10', 'pitchfork~09', 'six_point_star~05', 'T~01', 'X~10']",['T~07'],line~,0,1.417932259006838,line~09,"[['line~09', 1.417932259006838], ['T~01', 1.4402287904075877], ['arrowhead~10', 1.4848448360974718], ['X~10', 2.6553224652217335], ['five_point_star~08', 3.0095105477959874], ['asterisk~09', 3.1962124869742636], ['exclamation_point~04', 3.2452116789145267], ['six_point_star~05', 3.340450671415942], ['I~04', 3.771085415450907], ['H~05', 3.873847564915289], ['N~02', 3.9723517421343453], ['null~04', 4.109743758449924], ['P~10', 4.227286907334022], ['half_note~01', 4.246390071698966], ['D~01', 4.276293765270518], ['pitchfork~09', 4.299056766496678]]"
11,X~,1,1,16,"['arrowhead~10', 'asterisk~09', 'D~01', 'exclamation_point~04', 'five_point_star~08', 'H~05', 'half_note~01', 'I~04', 'line~09', 'N~02', 'null~04', 'P~10', 'pitchfork~09', 'six_point_star~05', 'T~01', 'X~10']",['X~01'],X~,1,0.8260999321881705,X~10,"[['X~10', 0.8260999321881705], ['asterisk~09', 1.8116283969770248], ['N~02', 2.999668840908167], ['I~04', 3.0363284364685335], ['T~01', 3.155902239123743], ['five_point_star~08', 3.18487961883969], ['arrowhead~10', 3.370127559678438], ['six_point_star~05', 3.407705362650447], ['null~04', 3.606949910363112], ['pitchfork~09', 3.6575663463301757], ['H~05', 3.8098783335987982], ['D~01', 3.9251231182061392], ['exclamation_point~04', 4.069148839347279], ['line~09', 4.086851717289139], ['half_note~01', 4.836431615373601], ['P~10', 5.0887721962412655]]"
11,arrowhead~,2,1,16,"['arrowhead~07', 'asterisk~07', 'D~05', 'exclamation_point~03', 'five_point_star~01', 'H~03', 'half_note~10', 'I~07', 'line~01', 'N~03', 'null~02', 'P~01', 'pitchfork~01', 'six_point_star~09', 'T~09', 'X~04']",['arrowhead~04'],arrowhead~,1,0.24262957169239655,arrowhead~07,"[['arrowhead~07', 0.24262957169239655], ['line~01', 0.577283852881908], ['asterisk~07', 2.402664456795017], ['N~03', 3.1667390601808276], ['T~09', 3.376371497633017], ['five_point_star~01', 3.4651387743626922], ['exclamation_point~03', 3.5022002290425878], ['X~04', 3.625984737617853], ['D~05', 3.9701696620992637], ['H~03', 4.110509746087826], ['P~01', 4.131844040481218], ['pitchfork~01', 4.140235636513899], ['null~02', 4.462531424275294], ['I~07', 4.606708532748101], ['six_point_star~09', 4.664477240580593], ['half_note~10', 5.380597608155054]]"
11,asterisk~,2,1,16,"['arrowhead~07', 'asterisk~07', 'D~05', 'exclamation_point~03', 'five_point_star~01', 'H~03', 'half_note~10', 'I~07', 'line~01', 'N~03', 'null~02', 'P~01', 'pitchfork~01', 'six_point_star~09', 'T~09', 'X~04']",['asterisk~03'],asterisk~,1,0.39474382562225496,asterisk~07,"[['asterisk~07', 0.39474382562225496], ['pitchfork~01', 1.8345709069618676], ['X~04', 2.162930749994874], ['arrowhead~07', 2.183055754859546], ['five_point_star~01', 2.3803666459360793], ['exclamation_point~03', 2.5123903663712035], ['line~01', 2.7162503640969637], ['T~09', 2.818840884793151], ['D~05', 3.11895449347235], ['six_point_star~09', 3.164586909851304], ['P~01', 3.49499670966242], ['N~03', 3.5423116689407217], ['null~02', 3.551219663045837], ['I~07', 3.9988192814797427], ['H~03', 4.032298570359981], ['half_note~10', 4.107493545670069]]"
11,D~,2,1,16,"['arrowhead~07', 'asterisk~07', 'D~05', 'exclamation_point~03', 'five_point_star~01', 'H~03', 'half_note~10', 'I~07', 'line~01', 'N~03', 'null~02', 'P~01', 'pitchfork~01', 'six_point_star~09', 'T~09', 'X~04']",['D~04'],D~,1,1.2399253730582012,D~05,"[['D~05', 1.2399253730582012], ['N~03', 1.4472583431891006], ['P~01', 1.646424762074648], ['H~03', 2.1583036684918553], ['null~02', 2.7241009656093427], ['I~07', 3.37172818678842], ['six_point_star~09', 3.566433012194333], ['five_point_star~01', 4.061420050792669], ['line~01', 4.128870572756801], ['T~09', 4.341480128208073], ['arrowhead~07', 4.481458267545126], ['asterisk~07', 4.576050914224972], ['pitchfork~01', 4.652362911260043], ['X~04', 4.727990198308412], ['exclamation_point~03', 5.028575904724024], ['half_note~10', 7.080125586360206]]"
11,exclamation_point~,2,1,16,"['arrowhead~07', 'asterisk~07', 'D~05', 'exclamation_point~03', 'five_point_star~01', 'H~03', 'half_note~10', 'I~07', 'line~01', 'N~03', 'null~02', 'P~01', 'pitchfork~01', 'six_point_star~09', 'T~09', 'X~04']",['exclamation_point~01'],exclamation_point~,1,0.34916258268610156,exclamation_point~03,"[['exclamation_point~03', 0.34916258268610156], ['pitchfork~01', 2.6042699754731653], ['asterisk~07', 2.631259563904628], ['T~09', 2.8296859262464236], ['I~07', 3.0980503494614107], ['arrowhead~07', 3.235509416525369], ['half_note~10', 3.4176957833362347], ['five_point_star~01', 3.5162342378122293], ['line~01', 3.8094558562299183], ['D~05', 3.8167303223388886], ['N~03', 4.39766825306155], ['six_point_star~09', 4.414944006304496], ['P~01', 4.460836957373961], ['X~04', 4.477773793259045], ['H~03', 4.817386803627675], ['null~02', 5.7792289426487224]]"
11,five_point_star~,2,1,16,"['arrowhead~07', 'asterisk~07', 'D~05', 'exclamation_point~03', 'five_point_star~01', 'H~03', 'half_note~10', 'I~07', 'line~01', 'N~03', 'null~02', 'P~01', 'pitchfork~01', 'six_point_star~09', 'T~09', 'X~04']",['five_point_star~07'],five_point_star~,1,0.5711565381370242,five_point_star~01,"[['five_point_star~01', 0.5711565381370242], ['six_point_star~09', 1.1636445972745078], ['asterisk~07', 2.2347240405578144], ['null~02', 2.6405463259945323], ['pitchfork~01', 2.8988443184965624], ['X~04', 2.937508270630467], ['H~03', 3.0228866003858785], ['D~05', 3.189262843533043], ['P~01', 3.4489377342599044], ['arrowhead~07', 3.492337160761147], ['exclamation_point~03', 3.5527957181111813], ['T~09', 3.6961132954177436], ['half_note~10', 3.8598272905699016], ['line~01', 4.011213472656043], ['I~07', 4.489007325729254], ['N~03', 4.674871329763523]]"
11,H~,2,1,16,"['arrowhead~07', 'asterisk~07', 'D~05', 'exclamation_point~03', 'five_point_star~01', 'H~03', 'half_note~10', 'I~07', 'line~01', 'N~03', 'null~02', 'P~01', 'pitchfork~01', 'six_point_star~09', 'T~09', 'X~04']",['H~02'],H~,1,0.3755743997330239,H~03,"[['H~03', 0.3755743997330239], ['D~05', 1.1318765711826653], ['P~01', 2.091480759429002], ['six_point_star~09', 2.4247934446795796], ['five_point_star~01', 2.7853497484407574], ['N~03', 3.173063409366778], ['I~07', 3.1732317623296504], ['T~09', 3.1742283102627598], ['null~02', 3.2328432504558973], ['line~01', 3.8939848804397146], ['asterisk~07', 3.9593523419876417], ['arrowhead~07', 3.9757619233488883], ['pitchfork~01', 4.28199117167253], ['X~04', 4.332382748007245], ['half_note~10', 4.618351586218171], ['exclamation_point~03', 4.652627905069068]]"
11,half_note~,2,1,16,"['arrowhead~07', 'asterisk~07', 'D~05', 'exclamation_point~03', 'five_point_star~01', 'H~03', 'half_note~10', 'I~07', 'line~01', 'N~03', 'null~02', 'P~01', 'pitchfork~01', 'six_point_star~09', 'T~09', 'X~04']",['half_note~08'],half_note~,1,0.667978380057575,half_note~10,"[['half_note~10', 0.667978380057575], ['exclamation_point~03', 3.149787858466275], ['asterisk~07', 3.2818631554479953], ['five_point_star~01', 3.4073276012519256], ['six_point_star~09', 3.7539488878829075], ['I~07', 3.9431682185456287], ['T~09', 4.0777564925953556], ['pitchfork~01', 4.697259519656293], ['H~03', 4.773467762322203], ['arrowhead~07', 5.0569411691897], ['X~04', 5.1859080898904555], ['D~05', 5.950878742291447], ['null~02', 6.420917119087477], ['line~01', 6.635861901072816], ['N~03', 6.909678848171092], ['P~01', 7.197791509395554]]"
11,I~,2,1,16,"['arrowhead~07', 'asterisk~07', 'D~05', 'exclamation_point~03', 'five_point_star~01', 'H~03', 'half_note~10', 'I~07', 'line~01', 'N~03', 'null~02', 'P~01', 'pitchfork~01', 'six_point_star~09', 'T~09', 'X~04']",['I~10'],I~,1,0.4651975540923244,I~07,"[['I~07', 0.4651975540923244], ['exclamation_point~03', 2.6079303029043217], ['T~09', 2.7940189013102175], ['D~05', 2.965798436950459], ['H~03', 3.5401841856541973], ['N~03', 3.602633765047457], ['half_note~10', 3.710846680340354], ['asterisk~07', 3.988630182781955], ['X~04', 3.9967997370580344], ['six_point_star~09', 4.044377340680702], ['P~01', 4.0446525380812455], ['pitchfork~01', 4.394342548680065], ['five_point_star~01', 4.437580789184111], ['arrowhead~07', 4.662811545685673], ['line~01', 4.903914440301196], ['null~02', 5.640645534089153]]"
11,line~,2,1,16,"['arrowhead~07', 'asterisk~07', 'D~05', 'exclamation_point~03', 'five_point_star~01', 'H~03', 'half_note~10', 'I~07', 'line~01', 'N~03', 'null~02', 'P~01', 'pitchfork~01', 'six_point_star~09', 'T~09', 'X~04']",['line~03'],line~,1,0.057912712495351786,line~01,"[['line~01', 0.057912712495351786], ['arrowhead~07', 0.8029176308707068], ['asterisk~07', 3.0898025946520775], ['N~03', 3.2704388803869464], ['T~09', 3.626189383301307], ['D~05', 3.737724758376417], ['P~01', 3.767491916275994], ['X~04', 3.800331314659752], ['five_point_star~01', 3.924413463650923], ['H~03', 4.090350623392431], ['exclamation_point~03', 4.1428317304267495], ['null~02', 4.425054337821065], ['pitchfork~01', 4.640621260409246], ['I~07', 4.709498294451285], ['six_point_star~09', 5.058573531005045], ['half_note~10', 6.3132798604926785]]"
11,N~,2,1,16,"['arrowhead~07', 'asterisk~07', 'D~05', 'exclamation_point~03', 'five_point_star~01', 'H~03', 'half_note~10', 'I~07', 'line~01', 'N~03', 'null~02', 'P~01', 'pitchfork~01', 'six_point_star~09', 'T~09', 'X~04']",['N~06'],N~,1,1.5267117582942134,N~03,"[['N~03', 1.5267117582942134], ['P~01', 1.5268769895571048], ['D~05', 1.8848384645266139], ['H~03', 1.8949500229003582], ['null~02', 2.681248900711017], ['six_point_star~09', 3.573139810197283], ['T~09', 3.61285140752874], ['line~01', 3.6522501257356983], ['five_point_star~01', 3.6781590318166226], ['I~07', 3.76203194164291], ['pitchfork~01', 3.8906974720855345], ['arrowhead~07', 4.008494625119024], ['X~04', 4.383773884352707], ['asterisk~07', 4.443861583439185], ['exclamation_point~03', 4.636288213389792], ['half_note~10', 6.766698891755023]]"
11,null~,2,1,16,"['arrowhead~07', 'asterisk~07', 'D~05', 'exclamation_point~03', 'five_point_star~01', 'H~03', 'half_note~10', 'I~07', 'line~01', 'N~03', 'null~02', 'P~01', 'pitchfork~01', 'six_point_star~09', 'T~09', 'X~04']",['null~08'],null~,1,0.9361021239126068,null~02,"[['null~02', 0.9361021239126068], ['six_point_star~09', 2.076788554746068], ['P~01', 2.5360281058700713], ['N~03', 2.6075214735065875], ['five_point_star~01', 3.156749559353741], ['D~05', 3.262343231135028], ['X~04', 3.4156544099701023], ['H~03', 3.509951197433175], ['pitchfork~01', 3.797294521222152], ['asterisk~07', 4.108858797975864], ['arrowhead~07', 4.369398804480892], ['line~01', 4.569640389496073], ['T~09', 4.614042673459715], ['I~07', 4.987061985478769], ['exclamation_point~03', 6.2717820733864125], ['half_note~10', 6.923894782673771]]"
11,P~,2,1,16,"['arrowhead~07', 'asterisk~07', 'D~05', 'exclamation_point~03', 'five_point_star~01', 'H~03', 'half_note~10', 'I~07', 'line~01', 'N~03', 'null~02', 'P~01', 'pitchfork~01', 'six_point_star~09', 'T~09', 'X~04']",['P~09'],P~,1,0.5808159478231826,P~01,"[['P~01', 0.5808159478231826], ['D~05', 1.7181872713812798], ['H~03', 1.7263575700891054], ['null~02', 2.6344876595160294], ['N~03', 2.83611272901518], ['six_point_star~09', 3.2200048608301426], ['five_point_star~01', 3.3814119074023536], ['line~01', 3.7131657913764977], ['pitchfork~01', 3.8128425113172635], ['X~04', 3.883419749432405], ['arrowhead~07', 4.311807408677801], ['asterisk~07', 4.341062996464696], ['T~09', 4.57972317394151], ['I~07', 4.813603106019234], ['exclamation_point~03', 5.217440640739051], ['half_note~10', 6.872856177045075]]"
11,pitchfork~,2,1,16,"['arrowhead~07', 'asterisk~07', 'D~05', 'exclamation_point~03', 'five_point_star~01', 'H~03', 'half_note~10', 'I~07', 'line~01', 'N~03', 'null~02', 'P~01', 'pitchfork~01', 'six_point_star~09', 'T~09', 'X~04']",['pitchfork~02'],pitchfork~,1,0.4669096624034684,pitchfork~01,"[['pitchfork~01', 0.4669096624034684], ['asterisk~07', 1.9746094429148922], ['exclamation_point~03', 2.238488718030856], ['five_point_star~01', 2.8280989819208244], ['D~05', 3.0279751255084837], ['six_point_star~09', 3.05993006832338], ['X~04', 3.3907850617491704], ['null~02', 3.558757612957307], ['P~01', 3.5593015287617304], ['arrowhead~07', 3.941018251484426], ['T~09', 3.969263973362355], ['N~03', 3.982330448190658], ['H~03', 4.00705718210713], ['half_note~10', 4.038044780128506], ['I~07', 4.471124656985884], ['line~01', 4.52506586977438]]"
11,six_point_star~,2,1,16,"['arrowhead~07', 'asterisk~07', 'D~05', 'exclamation_point~03', 'five_point_star~01', 'H~03', 'half_note~10', 'I~07', 'line~01', 'N~03', 'null~02', 'P~01', 'pitchfork~01', 'six_point_star~09', 'T~09', 'X~04']",['six_point_star~07'],six_point_star~,1,0.8209557639260255,six_point_star~09,"[['six_point_star~09', 0.8209557639260255], ['five_point_star~01', 1.299941697254925], ['null~02', 1.8654234276740735], ['H~03', 2.8344622254687337], ['P~01', 3.2560458186573067], ['D~05', 3.2716004760600614], ['X~04', 3.2740795928998505], ['asterisk~07', 3.3314830952652934], ['pitchfork~01', 3.8197942089909342], ['T~09', 3.8922380325832644], ['N~03', 4.041301842186039], ['I~07', 4.2566071000703], ['arrowhead~07', 4.302336170958942], ['half_note~10', 4.612717251558505], ['exclamation_point~03', 4.721336662077204], ['line~01', 4.7547142260777155]]"
11,T~,2,1,16,"['arrowhead~07', 'asterisk~07', 'D~05', 'exclamation_point~03', 'five_point_star~01', 'H~03', 'half_note~10', 'I~07', 'line~01', 'N~03', 'null~02', 'P~01', 'pitchfork~01', 'six_point_star~09', 'T~09', 'X~04']",['T~06'],T~,1,0.6126819456384429,T~09,"[['T~09', 0.6126819456384429], ['arrowhead~07', 2.4750448939724703], ['line~01', 2.634217769180559], ['exclamation_point~03', 2.7298862014431537], ['asterisk~07', 2.856621622300785], ['I~07', 3.035984179887166], ['five_point_star~01', 3.2049031413212816], ['H~03', 3.2252431802118364], ['X~04', 3.4124394718651616], ['six_point_star~09', 3.6576089447618854], ['D~05', 3.7345813123791802], ['N~03', 3.7668061157828205], ['half_note~10', 3.781096857840508], ['P~01', 3.785840151770061], ['pitchfork~01', 4.219913056030423], ['null~02', 4.311929782166768]]"
11,X~,2,1,16,"['arrowhead~07', 'asterisk~07', 'D~05', 'exclamation_point~03', 'five_point_star~01', 'H~03', 'half_note~10', 'I~07', 'line~01', 'N~03', 'null~02', 'P~01', 'pitchfork~01', 'six_point_star~09', 'T~09', 'X~04']",['X~02'],X~,1,0.5954918570123154,X~04,"[['X~04', 0.5954918570123154], ['asterisk~07', 2.0512729342190403], ['T~09', 2.323120731390169], ['pitchfork~01', 3.011447126374727], ['arrowhead~07', 3.060460880768431], ['null~02', 3.2254609951425306], ['six_point_star~09', 3.424593935046911], ['line~01', 3.445450619274323], ['five_point_star~01', 3.48667860770827], ['I~07', 3.8039337529604125], ['P~01', 4.0407801399096455], ['D~05', 4.162867521855879], ['exclamation_point~03', 4.203892768426409], ['N~03', 4.245165481468787], ['H~03', 4.719820894946201], ['half_note~10', 5.5347504544841]]"
